,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BEDT,BELS,BERD,BICH,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BPIC,BRIA,BRIT,BRTR,BRUS,BSJI,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,EURA,FBUL,FCR,FIEL,FINS,GLEN,GOLD,GORD,GPYR,GREE,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ISET,ITGY,IWOF,IWSP,JACK,KEES,KELP,KOMO,KUVZ,LAB,LEON,LHSA,LMUN,MAST,MBLT,MPIN,MPOO,MSNZ,NELK,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PBGV,PEMB,PHAR,POM,PTWD,PUG,PULI,PUMI,RHOD,ROTT,SALU,SAMO,SCOT,SCWT,SHAR,SHIB,SHIH,SILK,SKIP,SLOU,SPIN,SPOO,SSHP,SSNZ,STAF,STBD,SVAL,TIBM,TIBS,TIBT,TPOO,TURV,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
CHIN,0.005634606610,0.000332381926,0.005575006584,0.017974920890,0.001662463658,0.002282336114,0.000525184805,0.002234789691,0.001784885077,0.003260238399,0.002087624088,0.002426845359,0.005593436963,0.003771235002,0.002073899522,0.005918620067,0.003856255609,0.001352036413,0.002568550137,0.001213061555,0.000386681011,0.002515808099,0.004337041292,0.001278002916,0.001376095777,0.003680566350,0.005117267489,0.005789360641,0.012566997424,0.000290341729,0.002507899140,0.004520159712,0.001042897644,0.004721524466,0.003477633979,0.003075487120,0.009831206336,0.008221759987,1.000000000000,0.001843556102,0.007815178387,0.001852799076,0.006354639410,0.005971489387,0.007426784640,0.002290468174,0.006352547115,0.002234549788,0.002075164934,0.005131867637,0.002553864694,0.005446519306,0.003713069917,0.005749060603,0.001575330212,0.004200336046,0.000323527684,0.002295218612,0.003291135537,0.004813613858,0.002241620580,0.001087238556,0.001827558742,0.003106729932,0.002895503193,0.003026340196,0.004442296908,0.005938295775,0.001192547960,0.001490355598,0.003956399431,0.004374325811,0.003772997176,0.001565295031,0.002760141840,0.006833388171,0.003488252710,0.005344828707,0.002613232338,0.006730944236,0.003583520423,0.002723681295,0.039290948915,0.002808985562,0.002383921888,0.000901389722,0.004337601055,0.004385021373,0.009334837111,0.001690680302,0.002932524490,0.004935285793,0.004475043318,0.005293343329,0.006076638009,0.001431188547,0.006555926375,0.004527543425,0.004530434753,0.005446923817,0.001989305759,0.004782706452,0.005107327808,0.010920684199,0.003540458425,0.003475277892,0.002971619642,0.002123000706,0.000563827272,0.002597889692,0.003137398080,0.003726050241,0.001803429779,0.024236480540,0.026609318013,0.006616507934,0.004208365842,0.000569744327,0.002140539999,0.005656769945,0.002979393901,0.002792803275,0.002083229801,0.002705687180,0.002340689696,0.001288184503,0.023220014314,0.011169313933,0.005060152886,0.004472875046,0.004042094388,0.006316505336,0.003856809099,0.003452785802,0.002056919363,0.001541223609,0.003761956169
CHOW,0.000466327115,0.000397251676,0.000315664773,0.005906358844,0.004183679301,0.001442906469,0.000707814104,0.000571059252,0.006303485729,0.000502533726,0.000450034945,0.000529837721,0.000343030909,0.000460426372,0.000423180963,0.000633542966,0.000677553697,0.000396540428,0.000590025640,0.000424646670,0.000477368065,0.000601569005,0.000532074402,0.000414391885,0.000990559109,0.000500096130,0.000590243615,0.000465119567,0.000468999762,0.000338647163,0.000532185730,0.000491463763,0.000456616286,0.000601669507,0.000716328307,0.000567366902,0.000521133062,0.000746696842,0.001843556102,1.000000000000,0.000387618690,0.000454828659,0.000558034390,0.000667630182,0.000539606229,0.000574636766,0.000408445005,0.000368048555,0.000390128620,0.000548869307,0.000538203849,0.000521773800,0.320892656540,0.000582015587,0.000435376392,0.000334143826,0.000384669493,0.000514226035,0.000493451014,0.000642555807,0.000415472284,0.000734050208,0.000582005011,0.000457998553,0.000657137501,0.000324653677,0.000561532896,0.000679618123,0.001702112302,0.003004951008,0.000317983140,0.000467114148,0.000490882632,0.000389631962,0.000493103286,0.000747142735,0.004292410517,0.000544842280,0.000585499401,0.000613332219,0.000616706003,0.000440336447,0.004250058306,0.000573947139,0.000495574184,0.000489807174,0.000512571557,0.000629479106,0.000371344589,0.000629894864,0.000535735184,0.000380760878,0.000414702905,0.000518853981,0.000513025802,0.000413637173,0.000629578075,0.000726026134,0.000523508400,0.000487991759,0.000397751742,0.000632674482,0.000506264581,0.000351686118,0.000615848909,0.000628515162,0.000539560181,0.000409916586,0.000779847796,0.001541245851,0.000425995526,0.000448246868,0.032832988337,0.004066664203,0.001343331895,0.000714475457,0.000569693171,0.000791213148,0.000524364644,0.000542787533,0.000417127497,0.000513078503,0.000571090343,0.000451707380,0.000379064740,0.002668344784,0.001340094194,0.003649044608,0.000678999438,0.000551840310,0.000567414852,0.002139920696,0.000413421174,0.000406506398,0.000466770763,0.000435898675,0.000624377842
CKCS,0.025511602741,0.000370565932,0.011286741674,0.001251468715,0.000404008724,0.005867790709,0.000627321256,0.005663035405,0.005832976025,0.010596479523,0.003977746011,0.008726481343,0.004255095204,0.002913522315,0.005273213871,0.011519261309,0.002393470301,0.002893913040,0.002843618532,0.008378209379,0.002472955826,0.006764201149,0.006774668807,0.005608727109,0.005904678105,0.004153423639,0.010770756842,0.002329736955,0.048217764253,0.000319060155,0.004923377806,0.003158119812,0.006952346374,0.005735212977,0.006135329149,0.009129431365,0.006951699878,0.006115684137,0.007815178387,0.000387618690,1.000000000000,0.010374004197,0.007913946492,0.010860245916,0.016537698708,0.003558531338,0.010228955658,0.000345028410,0.006724376332,0.042178535323,0.009768268365,0.029551675870,0.001097857097,0.005880511643,0.009224415777,0.024666165181,0.001532650320,0.008444253846,0.010204367601,0.014958299960,0.002805089193,0.000722417606,0.000526460563,0.001496446731,0.008299321529,0.003691251501,0.013234872344,0.004075639415,0.000382868001,0.005740820298,0.004110166177,0.015252952186,0.005564853444,0.004629703173,0.012458407086,0.013751801455,0.007414222799,0.004710729517,0.005513634145,0.002677124533,0.017106580854,0.004777221113,0.005917884514,0.010663628735,0.003448085114,0.006602344080,0.022671095765,0.009280515665,0.005700777896,0.004406414703,0.004239818384,0.009725452720,0.007674002068,0.008981812668,0.004890583978,0.004916549215,0.017644164297,0.009989197429,0.008600387708,0.003659965617,0.002157498632,0.011719732780,0.009455172236,0.007592552928,0.006182156942,0.003752699077,0.005717261257,0.002370528125,0.000683255777,0.000369297975,0.011966567760,0.009277374635,0.000502911978,0.002046124167,0.004097934119,0.015198822705,0.007389658876,0.001980078107,0.005756535657,0.014859695439,0.003896453774,0.012290865892,0.004536122168,0.003573329493,0.010638371573,0.000699089916,0.002358692905,0.005722671837,0.007121573281,0.004984799621,0.013532017031,0.010869909167,0.004310404072,0.003119589141,0.003640225099,0.004613370137,0.014327678996
COTO,0.010590188665,0.000431527336,0.007284583385,0.000415095556,0.003158262215,0.015101802484,0.001501307543,0.003963805243,0.004518410848,0.005682855273,0.004249090836,0.008180172678,0.007056940243,0.008925969315,0.004610913652,0.015154931498,0.017540282273,0.002202878777,0.001914672287,0.004705556072,0.001913022112,0.020252482368,0.011697533346,0.002004181131,0.018069661399,0.006157426701,0.003838136014,0.006817062848,0.010832974948,0.004198174468,0.003318287014,0.007462361239,0.004309224082,0.012124817123,0.008891529673,0.004900239689,0.007302850547,0.006345848067,0.001852799076,0.000454828659,0.010374004197,1.000000000000,0.004836399617,0.009330423430,0.005267215310,0.006459036636,0.004456291768,0.003169619180,0.004803710094,0.029452993029,0.007668294841,0.012640725332,0.003077523589,0.016270212519,0.004055197969,0.003277352164,0.000416720717,0.006061562019,0.006433212859,0.005939445163,0.000453113236,0.000331210947,0.004072007260,0.011901680601,0.013630085270,0.003789991437,0.006378115176,0.017962306761,0.000448301549,0.005261796822,0.003794084651,0.004280354704,0.009265132968,0.001237467251,0.008389739845,0.022345759850,0.006119777101,0.004926262503,0.015279401153,0.007255446883,0.009111846876,0.006679032462,0.014029624571,0.002935508886,0.005478442963,0.004279406257,0.006658239695,0.010685465399,0.010771078338,0.003671939362,0.006384449626,0.006044852102,0.003802162776,0.005883591438,0.006983024439,0.004672829152,0.015824905612,0.010496782071,0.003955100063,0.003495472388,0.004714477790,0.012996483558,0.007726622111,0.028399100092,0.011591333079,0.008537112541,0.005971860165,0.009671999663,0.002418261796,0.001801155252,0.005454162881,0.003971584083,0.001929959056,0.002813233969,0.005353851727,0.016317822282,0.004959267700,0.007583494945,0.004313361425,0.009173103567,0.002070324852,0.010991094101,0.007701766703,0.003983997009,0.005091042394,0.000953101364,0.005109432168,0.004618394950,0.012851594390,0.007999196781,0.006131187431,0.015613925392,0.005175407958,0.013835262965,0.004681069967,0.002929204899,0.015839374969
CRES,0.008890690081,0.000523361716,0.008393839238,0.000499386265,0.004137860813,0.012079025921,0.003246398275,0.006808535947,0.012609521448,0.009737306767,0.006007613079,0.010948835342,0.005121241099,0.002558146816,0.005840880527,0.017584927064,0.013249938182,0.005083019643,0.008231814605,0.010121569363,0.000671930942,0.012135139547,0.010237890621,0.005872469375,0.003891460589,0.005061778059,0.013919628771,0.004117480291,0.017596759518,0.000426193058,0.007838217061,0.005237288333,0.006638517317,0.012111579996,0.009490678838,0.007517521988,0.009216621578,0.129255774104,0.006354639410,0.000558034390,0.007913946492,0.004836399617,1.000000000000,0.015034005265,0.009631431216,0.011442372070,0.006126450441,0.002392496790,0.008758393626,0.008869619296,0.012446418348,0.009894929879,0.002531964513,0.008342663630,0.005971350361,0.005738831886,0.002910172203,0.007579698282,0.010034768668,0.011787482136,0.003856599558,0.000903965332,0.006024122473,0.004520593715,0.009209732900,0.003072985038,0.010768092872,0.008467894409,0.001337161871,0.005194741845,0.006762932071,0.006646594599,0.006291602798,0.002750873991,0.007055232392,0.030263478573,0.008393397061,0.003068187071,0.008724011642,0.003658614475,0.010066152024,0.003946966998,0.021224450868,0.009771304542,0.006001125628,0.007716869267,0.012089457270,0.021575341110,0.010484714094,0.007287987770,0.009075991116,0.006257881265,0.004375346308,0.008595538695,0.007323529526,0.006875245291,0.018219029695,0.025189466014,0.008358132260,0.006147603469,0.005417414025,0.024710605072,0.007837023806,0.021491723819,0.011493567164,0.011396137484,0.005477092751,0.004580072262,0.001479880934,0.005334024287,0.005459317690,0.009563591550,0.002597288833,0.001500453931,0.021138660514,0.022069767697,0.008619810281,0.004311442082,0.006681020231,0.010640863247,0.004785511311,0.009470799459,0.018166357619,0.004559668311,0.002526889073,0.001556225367,0.010448629779,0.012290937323,0.026525691015,0.008439920000,0.008811766650,0.027091934127,0.004971764324,0.011565888241,0.008971177288,0.005758896357,0.015805373748
DACH,0.013964547649,0.001312957194,0.005772380009,0.000585381070,0.002081686351,0.011659513553,0.006915902722,0.007921417105,0.015451655890,0.006507960114,0.013930635132,0.016175837470,0.007675038841,0.009148748614,0.006481209267,0.012988983946,0.017911204839,0.013428659907,0.011684698527,0.006184266870,0.005225496167,0.011531953755,0.012305346266,0.006363558934,0.006748240146,0.010511320588,0.019632495031,0.013555151637,0.014653511786,0.000487285392,0.007966106639,0.008550191568,0.003552352020,0.012395929572,0.018118041510,0.008336840250,0.012463962052,0.022437180800,0.005971489387,0.000667630182,0.010860245916,0.009330423430,0.015034005265,1.000000000000,0.014676866257,0.009781099499,0.004461660613,0.003523280886,0.010638899332,0.016336763782,0.007882371853,0.013075100887,0.005967887863,0.009654328011,0.007302796649,0.005451213178,0.003658752575,0.009543539982,0.004787302445,0.021604688475,0.004425745447,0.001366892871,0.011278693944,0.010737686983,0.020594622668,0.005757543567,0.018093335747,0.027965203016,0.000653660358,0.011434928811,0.003650883570,0.007712751230,0.011686897156,0.003953030969,0.012359082738,0.022078099211,0.018627084549,0.012686230577,0.010652252386,0.016633999923,0.015531712698,0.007630352160,0.017849808990,0.016007120167,0.009298796826,0.006944854143,0.018240204961,0.019827591130,0.006718411285,0.008666878885,0.008679168476,0.005264878689,0.005194701166,0.006436203804,0.008704775417,0.014264593552,0.020560839063,0.020311233347,0.012206425225,0.007052029834,0.008826044043,0.025425859838,0.013190852977,0.012237303538,0.030157248271,0.018726344594,0.013657403744,0.009856869657,0.002620812883,0.006341016469,0.006627872241,0.007571024061,0.001103265920,0.002042554089,0.005169461318,0.023927685193,0.023496787451,0.007803273718,0.021532789439,0.019602285727,0.005723219234,0.014489505318,0.010447713039,0.009278758816,0.017374177240,0.002870169985,0.004299276603,0.007625655917,0.023107403166,0.011782356725,0.018175887620,0.042407731254,0.009818276183,0.006082837312,0.006895200329,0.005169626699,0.013719494395
DALM,0.019264793062,0.002840968414,0.014560339661,0.001809248405,0.002396927953,0.014425744136,0.001152833656,0.005316155665,0.010508681338,0.012085175434,0.009851830911,0.013243979558,0.006671224834,0.005610743405,0.005254518662,0.005738709783,0.007856272261,0.007338432358,0.005742149991,0.008957360033,0.005309380205,0.015376440506,0.012023076220,0.013050309263,0.003535215481,0.008668944271,0.024494287755,0.008230247243,0.008421512211,0.000415359415,0.015922426191,0.009947626591,0.006597055367,0.012215435088,0.013751207029,0.005767588859,0.014690985744,0.008832368419,0.007426784640,0.000539606229,0.016537698708,0.005267215310,0.009631431216,0.014676866257,1.000000000000,0.010515425072,0.005100060235,0.004884623956,0.006689563525,0.012861846075,0.017594822623,0.011056769923,0.002333650465,0.015171980528,0.008747182168,0.009012167913,0.001976231091,0.011126779512,0.011551759179,0.022784031908,0.004675574601,0.002420644547,0.007345629869,0.004131826978,0.022188702521,0.004618423604,0.015604773654,0.019178001462,0.003108385838,0.002866176657,0.007069033767,0.017374889427,0.019606863635,0.002666322883,0.017713827405,0.022252492181,0.006805409061,0.009722247623,0.004918883337,0.008315205015,0.021345894180,0.006359079691,0.007080251927,0.025647458304,0.010694165730,0.005769388712,0.018677423201,0.009118385460,0.009690116354,0.006024824397,0.008691034214,0.003090107396,0.004315610439,0.013527119385,0.006535412102,0.004676186163,0.011429489610,0.009225950846,0.011802670658,0.008886649074,0.008035957511,0.011946741939,0.012771352501,0.005722802122,0.007489434357,0.007662714724,0.011801017749,0.005939716820,0.003480199561,0.002151476003,0.006418525380,0.011330714408,0.002545558718,0.001587158568,0.003597629272,0.016008295764,0.009165579903,0.005957633692,0.017765790627,0.015102151165,0.002822433903,0.009266962493,0.014058852906,0.004812941102,0.004708726182,0.001420899749,0.006819166863,0.008616348744,0.010632692656,0.006987547959,0.015424019903,0.015480908390,0.012305417731,0.012335219324,0.007479908221,0.006743397680,0.012331629413
DANE,0.004510652457,0.000537938111,0.005497199431,0.000874571416,0.002355796849,0.021509067088,0.004716982408,0.008840865132,0.008266661928,0.005814278354,0.007244643543,0.005676938637,0.005488012549,0.010050720623,0.006222618711,0.009857884435,0.022589129414,0.024393246910,0.007242349795,0.005545210789,0.008946817574,0.017305333312,0.027208421940,0.009178147069,0.005567741692,0.013993344876,0.011804043988,0.035212447176,0.007376402279,0.000435809602,0.012716007649,0.025910879023,0.009586362611,0.007820666379,0.033245959258,0.007904505217,0.012554845951,0.010379005882,0.002290468174,0.000574636766,0.003558531338,0.006459036636,0.011442372070,0.009781099499,0.010515425072,1.000000000000,0.014352375289,0.006673446218,0.015065312838,0.006935648911,0.007953720614,0.006073018885,0.003783670848,0.015478533356,0.007973448120,0.004012485899,0.001947374824,0.011218447534,0.012812555243,0.007552445389,0.004266763449,0.000390499386,0.016664514354,0.006510263244,0.013704067160,0.012723039897,0.026557360981,0.005384657580,0.002154861530,0.009684845521,0.003704064789,0.005975331287,0.008735413655,0.080591809214,0.004914296591,0.014151790458,0.014958624057,0.005728335978,0.016526224955,0.015315479653,0.017847200636,0.049046598665,0.002838332312,0.010657270128,0.036237285514,0.010003156353,0.012578896359,0.007767816677,0.010393701655,0.008583503521,0.016817654805,0.004144500307,0.006154667334,0.006994479076,0.011143639794,0.007824163117,0.012801410462,0.016197724851,0.005334250091,0.004758455408,0.003141208568,0.015263858876,0.006189809504,0.005593852687,0.016046181487,0.007814307477,0.069167763542,0.054217422458,0.005315192776,0.003333581585,0.008772043339,0.006587832678,0.001444836518,0.001562972722,0.005292016472,0.011847611432,0.010575770042,0.005129412865,0.006129675322,0.012476310447,0.005891197660,0.013701413732,0.010838578918,0.049583917052,0.007280794994,0.001692603107,0.002038155081,0.004131070841,0.014016745427,0.011299104675,0.008798497807,0.026000800500,0.005586202128,0.005134461047,0.009643183883,0.010133293180,0.010283052135
DDBX,0.003704066503,0.000389555219,0.005035454515,0.000376114654,0.001728110208,0.030747064426,0.000683744491,0.005383554123,0.009905744536,0.005829726220,0.004261866490,0.002272758991,0.006642181493,0.002849505977,0.009986235161,0.004278232696,0.007832137301,0.007726352023,0.005013516448,0.004692171638,0.002408247181,0.025035691748,0.009766200540,0.082015593742,0.001482000402,0.007573110047,0.014228215210,0.011510967881,0.016328019074,0.000333038010,0.045197351084,0.034476102839,0.011163597967,0.011481373922,0.036650595475,0.004618298570,0.004738775649,0.003653212802,0.006352547115,0.000408445005,0.010228955658,0.004456291768,0.006126450441,0.004461660613,0.005100060235,0.014352375289,1.000000000000,0.001611970871,0.002730960260,0.006046184670,0.007797165493,0.003309510915,0.010035615433,0.034106872574,0.006171272294,0.002238669187,0.001263117567,0.011506499799,0.005609491827,0.006080691324,0.002231289077,0.000639826731,0.006300093214,0.003009925919,0.006639989833,0.009834626583,0.017456844793,0.007467192902,0.001617458199,0.000917660231,0.004830898004,0.004263575985,0.004789512833,0.003842387358,0.004269017720,0.010893383746,0.004570284585,0.003441103488,0.006195089266,0.005615996284,0.010683027302,0.007788615863,0.001531058756,0.007499678135,0.050734613842,0.014258289716,0.004188261013,0.005559341663,0.003646068869,0.001803138401,0.009134182957,0.004277225229,0.009778888476,0.003629654265,0.008328763919,0.003103510227,0.004503088664,0.010185368195,0.005603768178,0.005790569761,0.003927930153,0.007471139130,0.005056986916,0.004564103485,0.003820068620,0.005236749303,0.009154583317,0.004497467687,0.000750730569,0.002500725530,0.002918820175,0.010700998058,0.003297982545,0.001300442908,0.003751600533,0.007490255842,0.008446702279,0.004506570368,0.003280876113,0.009523688166,0.002992238690,0.011452312982,0.025098379764,0.031841057019,0.004451836006,0.000769890375,0.002321137350,0.003793063154,0.004985487007,0.004459291443,0.007746127252,0.009454065508,0.008701806965,0.008426376820,0.005474174421,0.004208117086,0.006481324119
DEER,0.003902850853,0.000352640027,0.003621795409,0.000341589959,0.003118777963,0.005166275242,0.000577614851,0.005106057615,0.005471824283,0.006061593270,0.003225630457,0.003738961564,0.004136594049,0.006271864601,0.003284722511,0.003325140928,0.006457643429,0.003073971828,0.004316475254,0.004696867812,0.016632005509,0.006976343890,0.008110696912,0.004242347795,0.005174914755,0.003430908003,0.006894104212,0.004078780225,0.003164531149,0.000305681108,0.004769293464,0.006300720221,0.001671409162,0.005802976604,0.003450863037,0.005121443917,0.003714117846,0.004658869941,0.002234549788,0.000368048555,0.000345028410,0.003169619180,0.002392496790,0.003523280886,0.004884623956,0.006673446218,0.001611970871,1.000000000000,0.004207624593,0.004444952881,0.002660672124,0.004853018985,0.002049149019,0.005348592210,0.006463246665,0.002562551445,0.002554461477,0.009906154612,0.004743676184,0.003811835133,0.002729380892,0.000282675401,0.073886099145,0.002792928367,0.004774402129,0.003869115015,0.003945199429,0.000558699278,0.001433379710,0.003276465551,0.005099224610,0.004090673655,0.016511813172,0.169086075347,0.003560583843,0.005022176984,0.002325506696,0.005379203097,0.002666013592,0.003667608865,0.004776499003,0.003242864307,0.000503452535,0.003576641738,0.010271116883,0.002817006580,0.002582327101,0.003276222095,0.003434270578,0.002730429962,0.008139404720,0.001064922623,0.004592724482,0.004386520902,0.005803174431,0.010503894976,0.004258217124,0.010709111574,0.002627977561,0.003573701042,0.003388416367,0.002821905456,0.002380943861,0.002468720634,0.003520461004,0.004441025275,0.011753177490,0.003165278553,0.005091081197,0.001606182980,0.006250197898,0.004764249617,0.000470455980,0.001481190373,0.002115265671,0.004585600031,0.004798857087,0.003977645688,0.002029865339,0.003556340697,0.002834591647,0.004845388079,0.003662080541,0.002833829161,0.003355364466,0.000637914169,0.000409209246,0.002349877428,0.004117019366,0.006792089641,0.002903905844,0.002248190162,0.002683805817,0.004582103038,0.039294297584,0.006115424615,0.003409571209
DOBP,0.003998097194,0.000372859225,0.008012827504,0.000360527838,0.002455134227,0.007734754547,0.000642729432,0.006790812134,0.006168981218,0.005405545566,0.004694988757,0.003239272945,0.006231843450,0.003568663152,0.004009346293,0.004833169078,0.012126817776,0.004516707257,0.004294365587,0.006216163474,0.003211588554,0.008214032991,0.006007737619,0.002846908253,0.013452434803,0.009018081876,0.007973454377,0.016878088215,0.008868113762,0.000320758791,0.004247383138,0.004183014636,0.006090828065,0.004073542576,0.011853494757,0.005350164833,0.006400158306,0.004982779956,0.002075164934,0.000390128620,0.006724376332,0.004803710094,0.008758393626,0.010638899332,0.006689563525,0.015065312838,0.002730960260,0.004207624593,1.000000000000,0.005271368856,0.006697274566,0.004509015072,0.002424207859,0.004977165078,0.004515988735,0.003135684135,0.003946860230,0.007034939055,0.007535663013,0.007973084641,0.002229218595,0.000295521291,0.003093312760,0.025178441369,0.019095700445,0.009879177070,0.051617663645,0.018476640103,0.000385316590,0.004896109998,0.005676069140,0.006063374462,0.006219769180,0.002785846191,0.009307379191,0.009158976276,0.010300743033,0.002075618127,0.004268480479,0.004569514826,0.006103308660,0.009725725618,0.004407159873,0.014967337490,0.004795153476,0.003304936719,0.009208270238,0.008013544415,0.004284428979,0.007353589126,0.007167312890,0.002900592967,0.002273022007,0.004024235078,0.007540541637,0.004673894888,0.007865209079,0.005738029045,0.003559032679,0.003935698109,0.000373299731,0.011136482613,0.006310252902,0.004605167295,0.010378194308,0.022417055287,0.009552192488,0.013139715455,0.000691093123,0.001941107712,0.002996415794,0.004395227033,0.002459968763,0.001686118613,0.001455907387,0.008569251978,0.011128999237,0.000700003921,0.006979700552,0.005374027098,0.002477273053,0.011260465023,0.003044785399,0.005125138986,0.011926960544,0.000707296906,0.003832056679,0.007430692800,0.008657966083,0.004039595440,0.009232509479,0.018717382274,0.010929841050,0.011526129464,0.003617440927,0.008271441771,0.010084995729
ECKR,0.153236124936,0.000515291933,0.007989746282,0.003673186180,0.003366340706,0.018328084673,0.001195954857,0.010890732007,0.013072014940,0.007001696223,0.008587954794,0.016962178460,0.008370388826,0.005428513140,0.009592701459,0.011939305299,0.007709967754,0.008344779009,0.011248739162,0.005014019987,0.002168645960,0.012547204457,0.007526909790,0.004928828947,0.004421103029,0.005385861379,0.026144933879,0.006859809362,0.019223557950,0.000420826254,0.007893305022,0.004657716367,0.016561390990,0.013307990196,0.008655789588,0.009526471787,0.019991018854,0.014635291793,0.005131867637,0.000548869307,0.042178535323,0.029452993029,0.008869619296,0.016336763782,0.012861846075,0.006935648911,0.006046184670,0.004444952881,0.005271368856,1.000000000000,0.022166662803,0.119357528847,0.002377306729,0.015369889604,0.010827287358,0.228016320305,0.001823528272,0.011991517027,0.012211124975,0.024367280536,0.008221836006,0.000844923441,0.007322073275,0.002562615508,0.017853441409,0.004488782945,0.006023920454,0.009798854827,0.000539392186,0.003928714947,0.009715235416,0.012438148272,0.007364959464,0.003980478798,0.026086403516,0.025976088596,0.004337733446,0.007361404215,0.003805421953,0.005679244947,0.022409329465,0.004769817527,0.006000129563,0.018533804721,0.006008691298,0.015558092336,0.012077950318,0.010319292005,0.011113326709,0.005592270716,0.010073560597,0.007063847744,0.006435987376,0.010708438125,0.006235342237,0.007491262084,0.024730568327,0.014220124846,0.008003922442,0.005549182080,0.005588924307,0.009527534303,0.025403238979,0.003722529542,0.012462237957,0.009107661028,0.014507391916,0.004652447623,0.001417126846,0.001462594594,0.008353526703,0.010310158525,0.000812683110,0.002261517078,0.006681361282,0.020932517745,0.010459083041,0.005903093548,0.012805741851,0.012220308035,0.007660499042,0.013353673623,0.010826686957,0.004336049231,0.002792066836,0.001486981003,0.002535094055,0.019215181682,0.011727100836,0.006652664612,0.014136116609,0.018702690082,0.010836709411,0.005575020905,0.005045306349,0.006296693167,0.017589013455
ESET,0.020254353208,0.000505880303,0.008484934484,0.001215428239,0.003460962583,0.011201944201,0.001146451545,0.004692803417,0.011636405507,0.009134338994,0.008308844552,0.009549888080,0.004155124579,0.004828389869,0.003741210768,0.010642498882,0.008367363600,0.004830290193,0.003683568925,0.004976227115,0.002861664253,0.005548968679,0.015305314208,0.004365964241,0.004221192259,0.010744619337,0.129175238376,0.012403918077,0.015076866161,0.000414527996,0.006417756235,0.005570509634,0.006191492108,0.008147871119,0.008489876517,0.009549930007,0.026175501427,0.009055622058,0.002553864694,0.000538203849,0.009768268365,0.007668294841,0.012446418348,0.007882371853,0.017594822623,0.007953720614,0.007797165493,0.002660672124,0.006697274566,0.022166662803,1.000000000000,0.016019572492,0.002103101134,0.012070514470,0.026589870374,0.007192685257,0.002139427947,0.009956351203,0.030128851741,0.197271079010,0.004405033704,0.000373325758,0.004744073517,0.004942856844,0.056253847732,0.008491000166,0.014769291723,0.062387519579,0.001977309182,0.004073195278,0.005268380886,0.061283250350,0.004749377893,0.003693472142,0.022136839728,0.011639739076,0.005200160954,0.007476394144,0.003444858631,0.005868107844,0.035349427108,0.006704995544,0.005025882542,0.029967784341,0.005686193295,0.006803609839,0.008649773226,0.015432950259,0.005471230355,0.005068313418,0.020526100963,0.002103884022,0.004115386409,0.012558956197,0.008072666621,0.002860188970,0.008572019572,0.015744396331,0.009412766528,0.004323396447,0.005647518902,0.008421898014,0.012757800823,0.003899808196,0.009623130946,0.004732903242,0.011629466803,0.009770136010,0.001348148886,0.003578187906,0.004781020318,0.008483797751,0.000789517343,0.004503866611,0.002210049877,0.013095311946,0.007258328115,0.006374627523,0.031299286194,0.009110237899,0.003254802942,0.006528822057,0.007233569834,0.002649848721,0.006651379676,0.001411216988,0.002459608450,0.005280481934,0.018586634114,0.005788375307,0.045512443453,0.012227173012,0.010996321983,0.005342673994,0.002786787872,0.007053101917,0.009408904314
