,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BEDT,BELS,BERD,BICH,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BPIC,BRIA,BRIT,BRTR,BRUS,BSJI,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,EURA,FBUL,FCR,FIEL,FINS,GLEN,GOLD,GORD,GPYR,GREE,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ISET,ITGY,IWOF,IWSP,JACK,KEES,KELP,KOMO,KUVZ,LAB,LEON,LHSA,LMUN,MAST,MBLT,MPIN,MPOO,MSNZ,NELK,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PBGV,PEMB,PHAR,POM,PTWD,PUG,PULI,PUMI,RHOD,ROTT,SALU,SAMO,SCOT,SCWT,SHAR,SHIB,SHIH,SILK,SKIP,SLOU,SPIN,SPOO,SSHP,SSNZ,STAF,STBD,SVAL,TIBM,TIBS,TIBT,TPOO,TURV,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
BOX,0.768129050958,0.765269418853,0.758528690426,0.750405849718,0.764649804059,0.842650869806,0.799744447935,0.802508535669,0.801067521989,0.790222772670,0.772312111909,0.780182222273,0.755360357534,0.777248909968,0.775545477154,0.801327510939,0.813100284363,0.767231367143,0.794966059736,0.771498183410,0.786052657286,0.820117814465,0.794193940696,1.000000000000,0.739115879948,0.784649743359,0.797563722966,0.778947973247,0.785058824791,0.715164547641,0.810835039070,0.797538744652,0.758468741724,0.799984890314,0.847580961940,0.795383001049,0.787918574286,0.815233475562,0.756413855294,0.746437488164,0.752255755160,0.772562720026,0.794967988060,0.803058016854,0.791866194651,0.804603701946,0.807841180156,0.752325943241,0.771918468729,0.782662534768,0.783628538280,0.770901987058,0.774017634329,0.818594702836,0.771568660375,0.752434888470,0.767960373683,0.797683271959,0.781394026785,0.799730824119,0.780527193099,0.734839829949,0.783734960635,0.762327340649,0.799540509850,0.746505487773,0.796759478346,0.806180818468,0.758329564584,0.780145665763,0.758854037124,0.767026185396,0.781650055392,0.760405588031,0.783940133710,0.826885549175,0.778221733556,0.782674871496,0.792191621119,0.802857150221,0.806829634083,0.778971322597,0.794411271754,0.790075049993,0.794759622214,0.772542469821,0.786618256537,0.798560754453,0.749983617872,0.799362944406,0.793662440479,0.752764912720,0.760591792231,0.784736226907,0.791253843959,0.759864569273,0.803463237934,0.819796666418,0.783139625079,0.783171820708,0.770442246176,0.802022242866,0.781671908902,0.749909213958,0.801262239919,0.794700805707,0.797207647480,0.773146154832,0.804283720997,0.773862277377,0.772693314109,0.781545495891,0.785788591353,0.761160395604,0.768467851828,0.816419423717,0.789789814637,0.814175651221,0.789316618289,0.758845322889,0.762456147291,0.794959893014,0.815532752702,0.779849504980,0.762716597464,0.793321213467,0.778012781584,0.783358856430,0.803184882349,0.787593845310,0.788188416254,0.813778569187,0.767208467996,0.766793432857,0.782081194587,0.775230315901,0.805168407143
BPIC,0.815564669703,0.813432445484,0.794203531500,0.792358217006,0.810020869183,0.848760500775,0.846051555210,0.842932471319,0.846426361732,0.830055759804,0.819006164587,0.827659809459,0.798863000344,0.826174325774,0.816745771021,0.845962284602,0.862980298479,0.808434696175,0.839960631499,0.809803072187,0.828669655782,0.828751074015,0.857746232128,0.739115879948,1.000000000000,0.832569564820,0.845693313924,0.819791124795,0.826990093702,0.758384842548,0.798066239014,0.813981245704,0.770613183978,0.842844789380,0.858649007059,0.841505915357,0.829817343302,0.862042895655,0.804736824731,0.789711522197,0.799764536378,0.819503464495,0.840921201481,0.852673812496,0.833680528671,0.838727153736,0.804396475867,0.798731316984,0.817123861553,0.830798657467,0.831615517531,0.815292130522,0.819211272320,0.822908649722,0.810269691027,0.801684397031,0.816389632087,0.818812561221,0.822632536869,0.846752122022,0.827932195588,0.781844834545,0.825435150707,0.852178715959,0.847424541202,0.793252774654,0.841978914344,0.856082437996,0.804899908917,0.827411563083,0.794177056157,0.816295868908,0.829288614561,0.799939105541,0.828955832688,0.858942163513,0.828007701175,0.823474851385,0.844197627418,0.846267278240,0.847247767094,0.822199625666,0.842973836245,0.839970402882,0.819188359930,0.781223575683,0.829801089781,0.850186738470,0.796938747716,0.848551559696,0.834566288812,0.795502837591,0.802457827692,0.827561309097,0.831097957881,0.806972346773,0.846875736124,0.855221824815,0.835335566735,0.824220016904,0.812778582673,0.848984915292,0.835005314969,0.793824628774,0.849098188446,0.842810919587,0.835366251868,0.817011479539,0.850148896726,0.820218181641,0.813835784424,0.811838680693,0.814702727056,0.804385971308,0.814224155974,0.857160000955,0.837675763316,0.859360949527,0.835746419153,0.826883442444,0.805770615208,0.837507246413,0.819909118116,0.821021386011,0.813613207898,0.837754852620,0.822678441202,0.831121812043,0.855410827288,0.838056230791,0.835341365462,0.861482111748,0.811583951344,0.801410506940,0.822239059236,0.817479216226,0.847112998812
BRIA,0.865668473191,0.864780438695,0.838535480674,0.841388597840,0.860326192517,0.903679597741,0.905740567739,0.898965042310,0.903274119583,0.884470895605,0.869799372256,0.880740754985,0.848621454415,0.878439533283,0.869965197436,0.905543212098,0.916108486748,0.859762186454,0.898305699952,0.858650409047,0.884415796744,0.882020019102,0.896275157676,0.784649743359,0.832569564820,1.000000000000,0.904502302173,0.871326788254,0.881923641318,0.804183736711,0.844123546233,0.863090067622,0.810405997568,0.897464653290,0.918476702389,0.892420944904,0.883728452072,0.921926646010,0.852293875062,0.839372469124,0.850504698379,0.875872833372,0.893954014877,0.911768784425,0.890834945061,0.893846806760,0.853707884677,0.845817304347,0.866119612392,0.884689290584,0.888219213646,0.871836276285,0.873492166775,0.875034365002,0.861487010799,0.851779943754,0.868888325296,0.871443186007,0.876482061497,0.907099631672,0.881375095021,0.827203887588,0.880070041612,0.862923992565,0.906952157825,0.837151493261,0.898167418312,0.918546682785,0.853721844952,0.879078434608,0.838270569117,0.870851287050,0.882695399192,0.851731669929,0.881928851833,0.919973033150,0.879356523828,0.877864043416,0.895717556667,0.905522485864,0.905480285264,0.872924515427,0.900017896675,0.896310421860,0.870253596432,0.825924568444,0.885190447196,0.908453309878,0.842114154925,0.902462627435,0.890345819366,0.844174343068,0.854254581072,0.882434903492,0.885358346448,0.857598827882,0.903716699503,0.915018820156,0.889352496445,0.876876813539,0.865823142009,0.905340458569,0.887456816541,0.839359962104,0.905908148016,0.897522457015,0.888621460212,0.868595642276,0.908739593746,0.871949602207,0.865649933826,0.862901793136,0.866006916189,0.856739474049,0.867756584807,0.917010676251,0.893234039392,0.921743512253,0.896768120489,0.887254860235,0.854667332061,0.891213362030,0.872918282795,0.875687635183,0.859987976721,0.895097343067,0.878837519132,0.888020391153,0.912311230412,0.891558043645,0.893047697134,0.920780490954,0.862480041434,0.851891935903,0.873905658327,0.866882877945,0.902471017577
BRIT,0.890802299522,0.880069635689,0.856564275261,0.856672855209,0.878329904538,0.919932622425,0.926392405946,0.917795469222,0.921947102939,0.904906221969,0.891174656614,0.903876422764,0.864081025041,0.892801346458,0.887225230556,0.927207932532,0.933827301682,0.876366796436,0.915760151024,0.876310371785,0.897855467076,0.898532088118,0.912315670809,0.797563722966,0.845693313924,0.904502302173,1.000000000000,0.888605210975,0.901049238703,0.818266356444,0.858229838136,0.876696403457,0.823867855981,0.915005506063,0.934286178554,0.910874695168,0.905325851386,0.944239859590,0.871155379912,0.854644386977,0.871183016337,0.892337125667,0.916547466662,0.933363040779,0.912409117866,0.911947458610,0.873188408126,0.857270767094,0.884018778446,0.909619717813,0.924427528700,0.897261231837,0.889942389532,0.889290098514,0.882532210046,0.876197055985,0.884843642489,0.887520577516,0.898593795819,0.941641434263,0.900607417965,0.841157620948,0.889924193236,0.876211858222,0.934101205458,0.854390796379,0.917327785483,0.944412312876,0.870350398736,0.897188894166,0.853761680132,0.899768034328,0.899273694710,0.865517466131,0.905826594774,0.938935145403,0.898676515013,0.896697217930,0.916446338287,0.924893333440,0.926670276311,0.887098031008,0.918786633513,0.923338502582,0.884632804331,0.838447473841,0.904288072705,0.930075823087,0.858623285406,0.921209831073,0.908177928877,0.858923969072,0.869006760436,0.902769110081,0.901099266981,0.876568227224,0.924157450149,0.934929139706,0.910998570276,0.894942577930,0.884587809479,0.926116406010,0.909138712483,0.858215872106,0.927399391176,0.917249752074,0.906671476738,0.884399361226,0.928983919311,0.888994053299,0.881754948484,0.878724241563,0.882648640417,0.870510490602,0.884133082709,0.939050519135,0.911452513051,0.941550283642,0.923691786510,0.909462348584,0.872870448212,0.909084398117,0.887750418463,0.890617534081,0.877815274687,0.913792422664,0.897182479243,0.907315165257,0.933732045105,0.905461433493,0.919328876370,0.942451713174,0.884587448460,0.869538121421,0.885737715592,0.883858336133,0.922552312613
BRTR,0.852223721484,0.853751531019,0.839017848222,0.831977648780,0.849391114089,0.895220340198,0.891087029895,0.886391428703,0.889251777275,0.873856166909,0.854623082522,0.867798445103,0.835154619349,0.861292198336,0.855951680409,0.892875951871,0.900277686237,0.849173696712,0.885220305298,0.849068365015,0.871223029330,0.873080628517,0.882685812344,0.778947973247,0.819791124795,0.871326788254,0.888605210975,1.000000000000,0.865080944757,0.793525432652,0.835745623715,0.851717669180,0.803314210046,0.885242767733,0.904226660291,0.880768978263,0.871168931373,0.906943820415,0.840030737915,0.828610318118,0.835774338127,0.860728987416,0.881264083237,0.898263309669,0.877297003251,0.886534920437,0.846895264614,0.831849901903,0.858013288629,0.870633111272,0.875150126077,0.858045071409,0.861687810134,0.864217979148,0.848403807683,0.840135773439,0.856417517485,0.859514493077,0.864326650983,0.892898039789,0.865723806841,0.818517042485,0.864493720269,0.848824831497,0.894109057846,0.827481154197,0.910477780972,0.904988419717,0.844236119170,0.869356829458,0.826186153771,0.858448145818,0.868084472589,0.839694712761,0.868839832173,0.906938646126,0.869297318305,0.866431466672,0.886108464660,0.894882058733,0.892068246519,0.862179154727,0.885902802412,0.883239017776,0.859311572529,0.817453020797,0.871200457568,0.893297321455,0.830448578376,0.890018630653,0.882731231275,0.832480373753,0.840290853435,0.869465138166,0.873500685428,0.844901495257,0.891038112741,0.903132807747,0.876807552706,0.865769570225,0.852337970201,0.893747778928,0.871521115450,0.828228631228,0.894215563287,0.887161661488,0.877441434874,0.901321759100,0.895332445793,0.861438600053,0.852662776801,0.851043773101,0.855995518678,0.842178716562,0.852518303676,0.900656382005,0.879833495626,0.906598686364,0.883432587052,0.872514926546,0.841805081382,0.880566155430,0.862626425923,0.862594894498,0.849336147723,0.884737471591,0.863681990550,0.872670645656,0.898379144439,0.873977300543,0.880501192227,0.907347460069,0.848831128826,0.841179350695,0.858577335193,0.854176359536,0.891246052926
BRUS,0.869060211362,0.862975771515,0.837573872396,0.842839579002,0.858259523112,0.900713834587,0.904073168415,0.894862448623,0.899305871141,0.885488557239,0.866815067412,0.877984874195,0.844944897933,0.870475183992,0.866682295497,0.907678570156,0.909033052667,0.854047095793,0.896075213847,0.858848748289,0.877421658209,0.881095669120,0.891552089535,0.785058824791,0.826990093702,0.881923641318,0.901049238703,0.865080944757,1.000000000000,0.803463345951,0.840442663389,0.858818583805,0.807241454466,0.895858319109,0.913108716500,0.890592395962,0.881842074100,0.921481453176,0.859857639878,0.838799168487,0.860049166144,0.875854897261,0.894422017401,0.910321411635,0.887754944842,0.891044473875,0.851931806299,0.837827570765,0.864407990030,0.885288901102,0.885170410448,0.869948230373,0.871945770340,0.873168343445,0.859044032747,0.848800983586,0.869973081930,0.869563866661,0.874037527241,0.904469880764,0.876677711300,0.826922444961,0.871475017699,0.856363266470,0.904638538313,0.833895608615,0.894656497438,0.916160104987,0.854005900505,0.883150945735,0.836803951464,0.869791252088,0.880250734944,0.843523401552,0.878210918139,0.919015903079,0.882715716132,0.877977735733,0.895213525050,0.902554219060,0.900512193786,0.866905072014,0.902287257194,0.892140715239,0.866388406914,0.822269352738,0.885890123009,0.905294228885,0.846870897263,0.901800648775,0.885639995881,0.844958019358,0.849763675723,0.878575627707,0.881590719990,0.855020899488,0.910407840699,0.913833150020,0.885888663081,0.874381893833,0.865441563114,0.908399875652,0.885194773910,0.862005704658,0.906710322717,0.897999960168,0.886878104730,0.862729119872,0.907746421732,0.872398664377,0.862319145925,0.857728666603,0.864957991460,0.854508628280,0.868319802095,0.913372506304,0.894438644946,0.918382603370,0.893319511574,0.884658937824,0.852292311384,0.891378878694,0.871390120228,0.869018012622,0.859378344179,0.894086194130,0.879339832174,0.887862522525,0.912335508019,0.883299984372,0.889717207496,0.919631962299,0.859644402634,0.850757727651,0.866668688140,0.865586471045,0.905397658956
BSJI,0.789503591496,0.831171186082,0.769648249917,0.801074190578,0.810172709568,0.819443648088,0.859705463940,0.815789148100,0.817130075611,0.805280064736,0.792396291051,0.800989108331,0.771303370372,0.797238765237,0.791179119543,0.823646446680,0.829037647423,0.782847357349,0.813800451744,0.783692694424,0.809008597098,0.798000773656,0.809203848840,0.715164547641,0.758384842548,0.804183736711,0.818266356444,0.793525432652,0.803463345951,1.000000000000,0.767239267570,0.781904597461,0.742155067687,0.815611876187,0.826975995882,0.810115601056,0.802534043856,0.840305280190,0.792563613709,0.808673102206,0.775135714693,0.807294064893,0.817351722432,0.828646965124,0.808195352635,0.811261590801,0.776301393354,0.764931159431,0.790908408145,0.805965964345,0.805574746582,0.794058190657,0.815848220424,0.792602333266,0.783610937907,0.776529581905,0.806097804693,0.789416477259,0.796709247583,0.821349097222,0.806403707693,0.785634976000,0.790914637711,0.786112261507,0.821711053746,0.765716732150,0.813566607066,0.831849661261,0.814417862297,0.807577118807,0.769140296436,0.793065978400,0.800698993220,0.772389560383,0.800924058054,0.830860120455,0.804592440670,0.796495456627,0.821946966977,0.827690785605,0.818384169520,0.793342187997,0.836412973655,0.814337869315,0.788106139811,0.754278522058,0.805083508383,0.823793191765,0.772570876105,0.824108002176,0.805721048058,0.772469515871,0.781256546634,0.800739078115,0.801916204790,0.781522286666,0.820185312669,0.826146925636,0.806558231624,0.796328572881,0.795110345235,0.824689594892,0.806505061886,0.772888595283,0.827381203396,0.819173031567,0.816527033657,0.789827678486,0.867172339020,0.814659830261,0.789120362695,0.783522843347,0.823352826967,0.811116433268,0.804361350296,0.828932844190,0.813198374692,0.859934631084,0.812524558017,0.804202704622,0.780280982992,0.813056451151,0.790905702344,0.791611408446,0.788918850159,0.861685143846,0.821925199264,0.820050549567,0.826061771226,0.807702501568,0.811398315182,0.834255464406,0.787243035889,0.775689455028,0.786423955333,0.791119464022,0.819452497978
BULD,0.828247516786,0.821628559485,0.819232512926,0.806133636278,0.823187208254,0.912977524732,0.859455316166,0.865222909473,0.864539997861,0.849912184475,0.828305253664,0.840682939222,0.815035830220,0.836696327469,0.837300738205,0.862734880985,0.871833008977,0.827280796364,0.858497019136,0.833660302627,0.844689986109,0.890032659996,0.859154236703,0.810835039070,0.798066239014,0.844123546233,0.858229838136,0.835745623715,0.840442663389,0.767239267570,1.000000000000,0.876036631170,0.822732455147,0.860912255122,0.897684811116,0.857572134474,0.847315116813,0.876689760054,0.811976670574,0.799736461892,0.809746190164,0.836049683043,0.853882759768,0.865941447616,0.855375646315,0.864026167523,0.856630175876,0.814439949311,0.829336751401,0.843094100053,0.845074693102,0.832136956060,0.831911095220,0.891851233396,0.830344827586,0.810612973841,0.827913883350,0.860351538057,0.844101027767,0.861543653095,0.837195261972,0.791896924482,0.848299106826,0.822637835171,0.860469209187,0.805991155947,0.858830234535,0.868222824789,0.816199632108,0.839633673528,0.815375012151,0.828049300457,0.843310786116,0.819605996457,0.843764850042,0.890334221120,0.839417728406,0.840215962272,0.856975905886,0.862669209675,0.869532264841,0.839595806845,0.853259468629,0.851483331259,0.863873775571,0.838247533713,0.843696732248,0.862340086836,0.810123526188,0.860846779135,0.857481076543,0.815421229209,0.825017915361,0.848177694059,0.852191112357,0.816634253041,0.862580714848,0.886126104506,0.844907403030,0.843692823203,0.829163885828,0.863413391543,0.846089797652,0.806127727844,0.861805900576,0.853429585037,0.860263021014,0.830888587127,0.864286550925,0.831674916849,0.830842176227,0.844967052512,0.836497368274,0.816335768041,0.823072961073,0.877383894217,0.850841854722,0.873050242318,0.849082656422,0.837955510753,0.820542953796,0.852513256914,0.884556968081,0.843527543106,0.821500383927,0.852072738650,0.835803115583,0.846608334637,0.866207507377,0.847303116473,0.849375249543,0.874639022489,0.822067720582,0.825777157086,0.844125204115,0.833612001618,0.868629941719
BULM,0.845190008139,0.840092936791,0.826313471541,0.823138030540,0.841495205200,0.907135202049,0.880827869949,0.882006607897,0.882205837106,0.866214106522,0.846962551576,0.858447104054,0.831239571785,0.854472222135,0.852687210434,0.881749326548,0.892437670502,0.844049384186,0.877267408215,0.845526844417,0.863168207555,0.887443110702,0.877669510714,0.797538744652,0.813981245704,0.863090067622,0.876696403457,0.851717669180,0.858818583805,0.781904597461,0.876036631170,1.000000000000,0.817069714121,0.879062935555,0.917660745866,0.875841875771,0.866915170299,0.897676500967,0.833025649963,0.818500385823,0.829353868222,0.854157125479,0.871448236914,0.884936748374,0.870717493451,0.881345363661,0.860789018519,0.829982810486,0.847159570119,0.861696020326,0.863646807916,0.849289219085,0.849571965889,0.880555423070,0.849234169491,0.826852723594,0.847496632769,0.865457384033,0.862052144055,0.883009679257,0.857653944712,0.808325599682,0.864277825035,0.840502343425,0.883164072218,0.819502868302,0.876075390791,0.892523672159,0.832757522267,0.859839933295,0.824384266317,0.847418550096,0.863556124482,0.837484349310,0.862389554210,0.903615801086,0.857973164020,0.859349789020,0.876517208606,0.883660658353,0.888450600922,0.858001431016,0.874947159358,0.871590864034,0.917349020221,0.831854235825,0.864325621563,0.882069841584,0.824156197582,0.880754153251,0.875746849690,0.825799471471,0.836656201478,0.863554203728,0.868588721106,0.834808854922,0.883546853831,0.900423523725,0.866425843858,0.857710791345,0.845056996788,0.884301621938,0.864700707139,0.824331958058,0.884442788533,0.874351258288,0.875240222735,0.848860680692,0.884243791378,0.849863749527,0.848721250000,0.854589713084,0.851109149058,0.834261314319,0.844405675826,0.897286296768,0.872590315907,0.896586963849,0.870260336828,0.858999054028,0.837810029981,0.871594728576,0.879810498629,0.862518467729,0.840934858552,0.872515160491,0.854859585131,0.864252724262,0.885568843395,0.867049845250,0.868684982985,0.896384263010,0.840726094205,0.837070325336,0.862050284404,0.849434553058,0.883446069204
BULT,0.797082402339,0.792287728807,0.792205440810,0.774793110318,0.790727894539,0.874901374593,0.823650068847,0.827727937933,0.829046482173,0.819010448379,0.797500225449,0.808319452622,0.788654354654,0.805717366554,0.803593040008,0.825900160011,0.836543763361,0.794271418433,0.825251338727,0.804785353513,0.811864661627,0.841327389374,0.822975052935,0.758468741724,0.770613183978,0.810405997568,0.823867855981,0.803314210046,0.807241454466,0.742155067687,0.822732455147,0.817069714121,1.000000000000,0.826895167061,0.850853334055,0.826772304487,0.812283169927,0.841183720402,0.783014157851,0.772158002198,0.784168049702,0.804101794722,0.821438179886,0.831007478578,0.821159856041,0.828817760508,0.809203384199,0.786934907063,0.801675759187,0.811941311717,0.812543115630,0.801300865600,0.798220701267,0.834285644698,0.795917757867,0.783500244494,0.796213260506,0.824437085973,0.811766964409,0.827553315847,0.806422397250,0.762534983100,0.813190641569,0.791320107582,0.826630263508,0.776829716464,0.825331488875,0.834399551066,0.783819541473,0.807592041938,0.785643050784,0.796740709407,0.813346613062,0.789925045421,0.811886780117,0.852098381572,0.806607163907,0.808149327523,0.822695065935,0.827837736793,0.831875571843,0.805773038806,0.821053857264,0.817798200296,0.815456338706,0.976706482496,0.815962138652,0.829615266699,0.780489139838,0.825221890016,0.819316707069,0.786181242702,0.794314071051,0.813316807464,0.821306678333,0.787476642326,0.828198258127,0.849771977821,0.812561758068,0.811590066521,0.796035940424,0.827724805833,0.811169400626,0.774943698028,0.828480145033,0.819761305711,0.822947110399,0.800341909267,0.828273966010,0.799965212184,0.803918374680,0.808270114386,0.796064899616,0.785739299282,0.796449592130,0.845032079893,0.816770550493,0.838365349645,0.819373319403,0.804669317030,0.791629185630,0.819222479259,0.852715079052,0.806957487302,0.794372263409,0.815870327357,0.802530859311,0.815134232941,0.831977188913,0.815703554027,0.816119264231,0.836137712934,0.792905094666,0.796296208416,0.812382577862,0.805260310428,0.833931031926
CAIR,0.880201385629,0.876273772740,0.853353841207,0.856148258113,0.875534762039,0.924396264533,0.920665653855,0.916175894624,0.918701282776,0.904303505976,0.882950606766,0.898523882594,0.862106395142,0.888832001110,0.886224997633,0.922575342610,0.930612022555,0.872550342073,0.917901455055,0.877542448922,0.896415931733,0.901985223910,0.909105160385,0.799984890314,0.842844789380,0.897464653290,0.915005506063,0.885242767733,0.895858319109,0.815611876187,0.860912255122,0.879062935555,0.826895167061,1.000000000000,0.932615270263,0.911679334119,0.897140958693,0.940202697276,0.868305557957,0.853211055975,0.863413656813,0.889862876623,0.911253640949,0.930103657020,0.904147551337,0.910403458403,0.869431217346,0.857070415190,0.878466499830,0.899345104543,0.902434358069,0.884711168946,0.888201488980,0.891896545786,0.874515872753,0.864901912225,0.883967566826,0.890608667892,0.891311556369,0.921522777340,0.892946063478,0.841629101636,0.892943525624,0.873643991370,0.922185583145,0.848315885298,0.913667259585,0.932884398653,0.868447216952,0.897080841222,0.854113942944,0.881394969324,0.896466569898,0.863945526845,0.895491150908,0.940499282112,0.896465678771,0.894000054870,0.911896097904,0.921911760435,0.922135053598,0.886328361957,0.915149169041,0.912305605007,0.885118002605,0.843347671545,0.901466197854,0.922750865627,0.856957726814,0.919412671082,0.902323943064,0.868330828126,0.886922014068,0.896372093143,0.900405828344,0.869990351935,0.921640909865,0.936848432119,0.904226822507,0.895467756105,0.877837033046,0.923903229663,0.900275287484,0.854536151090,0.922710007481,0.917197448074,0.903114725064,0.879504083062,0.924968907640,0.887817752502,0.913257612996,0.881063986229,0.883378815972,0.870765059872,0.882235852332,0.937341307999,0.909760913453,0.935882468810,0.909515454689,0.901127742275,0.870286799433,0.908845667741,0.891086589250,0.886044529279,0.874428897455,0.912505632163,0.894257820039,0.901746868584,0.929520261114,0.902637625194,0.907340625629,0.940059050765,0.875394429199,0.869497929446,0.886347386410,0.937832342521,0.923657703170
CANE,0.895417113885,0.894651540780,0.871269733317,0.874434633344,0.893384303147,0.957713370851,0.943419130395,0.935947612053,0.939027618041,0.919188833929,0.900876115862,0.913633702056,0.877061194340,0.905876909266,0.900968811896,0.941675314567,0.950074841006,0.892042114507,0.931978440263,0.894000083557,0.915428199579,0.931654097113,0.929513692047,0.847580961940,0.858649007059,0.918476702389,0.934286178554,0.904226660291,0.913108716500,0.826975995882,0.897684811116,0.917660745866,0.850853334055,0.932615270263,1.000000000000,0.926391439033,0.915625329581,0.958190522149,0.880837212093,0.869716780445,0.876244399117,0.903059537675,0.928035115858,0.945179497835,0.924967069107,0.932793951004,0.903439345207,0.874227103628,0.897556281483,0.912416895843,0.918592035655,0.902620579888,0.904778235481,0.924518700760,0.894398885158,0.875507824589,0.898385051310,0.912443747614,0.911377602358,0.940020287744,0.910135427700,0.855975360615,0.910398453456,0.895576673499,0.941338390431,0.864161068520,0.931177261576,0.950992223346,0.884194480738,0.910833323400,0.869654992412,0.899934441784,0.912752475695,0.881088576429,0.913553388331,0.961981345981,0.913835471782,0.912497766398,0.933442963126,0.942637184769,0.942115124990,0.907334811157,0.931620092751,0.928379272267,0.919566621366,0.867219988512,0.914106858837,0.939030549565,0.867624691809,0.937297357415,0.924933804978,0.868495871305,0.881045935955,0.913092585952,0.919173891892,0.885425921952,0.939422591819,0.955126469395,0.920415001547,0.907832695291,0.893960621262,0.940999464914,0.918111034256,0.869003408390,0.938844492069,0.934146227142,0.925043724326,0.902591499933,0.945004054246,0.901854803286,0.897277947471,0.898706029644,0.904285647270,0.886863954591,0.895372233400,0.952417636419,0.923453530472,0.957178997602,0.929262232506,0.916100042552,0.886422854533,0.925265380817,0.919639065606,0.914209132924,0.891445150202,0.932524994856,0.910125190013,0.917044943046,0.941189037479,0.920052276797,0.928414244846,0.958351305229,0.892676100668,0.883911239700,0.905682883582,0.898083268965,0.937617456919
CARD,0.877306695329,0.873578021862,0.851614284802,0.851877045449,0.871673628483,0.920865117892,0.917379564837,0.914472974307,0.921508087820,0.897731667078,0.880600276966,0.893701406910,0.856585449140,0.885570906268,0.889373702228,0.917811867406,0.926647745483,0.869076759602,0.920314173137,0.870855162736,0.893009788964,0.895887740953,0.904035502446,0.795383001049,0.841505915357,0.892420944904,0.910874695168,0.880768978263,0.890592395962,0.810115601056,0.857572134474,0.875841875771,0.826772304487,0.911679334119,0.926391439033,1.000000000000,0.894383635524,0.933520694191,0.862417264290,0.848560574372,0.858321848307,0.879871077991,0.908124336789,0.922406171162,0.899008996542,0.903527385373,0.866187428247,0.855205582351,0.873069959511,0.894963273192,0.897369057363,0.880017765678,0.882952089267,0.890281069659,0.870560669371,0.860674826358,0.879796603363,0.883294792199,0.886728470938,0.916259416562,0.888018272167,0.836419993175,0.890639722411,0.871275308081,0.917174240216,0.846863406868,0.907370982274,0.927641120045,0.865096777089,0.892659176415,0.847497110062,0.877150186138,0.890753369645,0.860796187318,0.892992583351,0.934286078772,0.892567200137,0.902102278980,0.907611834592,0.917341363009,0.917421343994,0.880628267571,0.911035108260,0.904215245819,0.879653605221,0.841724747867,0.894936299394,0.918068777285,0.852827708488,0.914538467565,0.900460645164,0.852032863626,0.863800664057,0.894912663320,0.900307467247,0.867389246137,0.916361366320,0.930701118493,0.900591146061,0.918038710872,0.873999514994,0.921449964085,0.895023221250,0.850125105710,0.918245759999,0.911179102342,0.898925625057,0.877785820655,0.918915831969,0.883174859359,0.877373056210,0.874176151667,0.877811836984,0.865213246411,0.874274451993,0.928593141275,0.904983991469,0.932076745260,0.905318437776,0.894749984023,0.878070515109,0.902837584477,0.888126157519,0.882771532467,0.871055802764,0.908368389313,0.887631503423,0.895301683849,0.924149906158,0.898686507677,0.902747246685,0.934035559218,0.870060243908,0.864426267619,0.882236066140,0.879361491105,0.917179587220
